method,candidate_id,stage,n_seeds,score_mean,score_std,best_mean,final_mean,train.grad_clip,train.lr,train.weight_decay,method.baseline_cagrad.c,method.baseline_cagrad.inner_lr,method.ours.lambda_align
ours,coord_01_train_lr_000,coord:train.lr,2,0.9036697247706422,0.010321100917431214,0.9036697247706422,0.9036697247706422,1.0,2.166929842602531e-05,0.01,,,0.001
ours,coord_04_anchor,coord:method.ours.lambda_align,2,0.9036697247706422,0.011467889908256867,0.9036697247706422,0.9036697247706422,0.6534831993378258,2.166929842602531e-05,0.015476556327520243,,,0.001
ours,coord_04_method_ours_lambda_align_000,coord:method.ours.lambda_align,2,0.9036697247706422,0.005733944954128434,0.9036697247706422,0.9036697247706422,0.6534831993378258,2.166929842602531e-05,0.015476556327520243,,,0.0002085502774794116
ours,coord_02_train_weight_decay_001,coord:train.weight_decay,2,0.9025229357798166,0.009174311926605505,0.9025229357798166,0.9025229357798166,1.0,2.166929842602531e-05,0.025761370357300944,,,0.001
ours,coord_02_train_weight_decay_009,coord:train.weight_decay,2,0.9025229357798166,0.0022935779816513624,0.9025229357798166,0.9025229357798166,1.0,2.166929842602531e-05,0.031129456560456282,,,0.001
ours,coord_02_train_weight_decay_021,coord:train.weight_decay,2,0.9025229357798166,0.011467889908256923,0.904243119266055,0.900802752293578,1.0,2.166929842602531e-05,0.03850320697612969,,,0.001
ours,coord_03_train_grad_clip_000,coord:train.grad_clip,2,0.9025229357798166,0.003440366972477016,0.9025229357798166,0.9025229357798166,1.5160116774146188,2.166929842602531e-05,0.015476556327520243,,,0.001
ours,coord_03_train_grad_clip_013,coord:train.grad_clip,2,0.9025229357798166,0.005733944954128434,0.9025229357798166,0.9025229357798166,1.589441035468639,2.166929842602531e-05,0.015476556327520243,,,0.001
ours,coord_01_train_lr_007,coord:train.lr,2,0.9019495412844036,0.005160550458715607,0.9019495412844036,0.9019495412844036,1.0,8.287954980982074e-06,0.01,,,0.001
ours,coord_02_train_weight_decay_018,coord:train.weight_decay,2,0.9019495412844036,0.008600917431192678,0.9019495412844036,0.9019495412844036,1.0,2.166929842602531e-05,0.005140241551623653,,,0.001
ours,coord_03_train_grad_clip_010,coord:train.grad_clip,2,0.9019495412844036,0.013188073394495403,0.9019495412844036,0.9019495412844036,1.8035428423900308,2.166929842602531e-05,0.015476556327520243,,,0.001
ours,coord_04_method_ours_lambda_align_002,coord:method.ours.lambda_align,2,0.9019495412844036,0.004013761467889898,0.9025229357798166,0.9013761467889908,0.6534831993378258,2.166929842602531e-05,0.015476556327520243,,,0.0002878913241153341
ours,coord_04_method_ours_lambda_align_009,coord:method.ours.lambda_align,2,0.9019495412844036,0.005160550458715607,0.9019495412844036,0.9019495412844036,0.6534831993378258,2.166929842602531e-05,0.015476556327520243,,,0.00027088063293043466
ours,coord_04_method_ours_lambda_align_006,coord:method.ours.lambda_align,2,0.9013761467889909,0.009174311926605505,0.9013761467889909,0.9013761467889909,0.6534831993378258,2.166929842602531e-05,0.015476556327520243,,,0.007734370951139792
ours,coord_02_train_weight_decay_014,coord:train.weight_decay,2,0.9013761467889908,0.004587155963302725,0.9013761467889908,0.9013761467889908,1.0,2.166929842602531e-05,0.03285287566903027,,,0.001
ours,coord_03_train_grad_clip_003,coord:train.grad_clip,2,0.9010894495412844,0.011181192660550454,0.9013761467889908,0.900802752293578,1.0736942906332496,2.166929842602531e-05,0.015476556327520243,,,0.001
ours,coord_02_train_weight_decay_002,coord:train.weight_decay,2,0.900802752293578,0.007454128440366969,0.900802752293578,0.900802752293578,1.0,2.166929842602531e-05,0.0028208780978024373,,,0.001
ours,local_var_topk_006,local_var_topk,2,0.900802752293578,0.0005733944954128267,0.900802752293578,0.900802752293578,0.5,1.0834649e-05,0.015476556327520243,,,2.5345556e-05
ours,coord_03_train_grad_clip_018,coord:train.grad_clip,2,0.9005160550458715,0.01920871559633025,0.9025229357798166,0.8985091743119267,1.6382071638333375,2.166929842602531e-05,0.015476556327520243,,,0.001
ours,local_var_topk_016,local_var_topk,2,0.9002293577981652,0.006880733944954143,0.9002293577981652,0.9002293577981652,0.653483199338,2.1669298e-05,0.015476556327520243,,,2.5345556e-05
ours,coord_04_method_ours_lambda_align_001,coord:method.ours.lambda_align,2,0.8996559633027523,0.009747706422018332,0.8996559633027523,0.8996559633027523,0.6534831993378258,2.166929842602531e-05,0.015476556327520243,,,0.0012346878339290972
ours,coord_02_train_weight_decay_005,coord:train.weight_decay,2,0.8990825688073394,0.0172018348623853,0.8990825688073394,0.8990825688073394,1.0,2.166929842602531e-05,0.03802613486924597,,,0.001
ours,coord_02_train_weight_decay_010,coord:train.weight_decay,2,0.8990825688073394,0.003440366972477016,0.8990825688073394,0.8990825688073394,1.0,2.166929842602531e-05,0.01569929631501374,,,0.001
ours,local_var_topk_001,local_var_topk,2,0.8985091743119267,0.005160550458715607,0.8985091743119267,0.8985091743119267,0.653483199338,1.0834649e-05,0.015476556327520243,,,1e-05
ours,coord_01_train_lr_019,coord:train.lr,2,0.8985091743119266,0.007454128440366969,0.8985091743119266,0.8985091743119266,1.0,3.356481249128643e-05,0.01,,,0.001
ours,coord_02_train_weight_decay_007,coord:train.weight_decay,2,0.8973623853211009,0.013188073394495459,0.8973623853211009,0.8973623853211009,1.0,2.166929842602531e-05,0.0011293853537124698,,,0.001
ours,coord_01_anchor,coord:train.lr,2,0.8967889908256881,0.004587155963302725,0.8967889908256881,0.8967889908256881,1.0,2e-05,0.01,,,0.001
ours,coord_02_train_weight_decay_019,coord:train.weight_decay,2,0.8967889908256881,0.013761467889908285,0.8973623853211009,0.8962155963302753,1.0,2.166929842602531e-05,0.03694470642666276,,,0.001
ours,local_var_topk_013,local_var_topk,2,0.8967889908256881,0.012614678899082576,0.8967889908256881,0.8967889908256881,0.653483199338,2.1669298e-05,0.015476556327520243,,,1.2672778e-05
ours,coord_02_train_weight_decay_011,coord:train.weight_decay,2,0.8962155963302753,0.0028669724770642446,0.8962155963302753,0.8962155963302753,1.0,2.166929842602531e-05,0.043221282843119845,,,0.001
ours,coord_03_train_grad_clip_001,coord:train.grad_clip,2,0.8956422018348624,0.008027522935779852,0.8956422018348624,0.8956422018348624,1.7645117906944783,2.166929842602531e-05,0.015476556327520243,,,0.001
ours,coord_04_method_ours_lambda_align_003,coord:method.ours.lambda_align,2,0.8956422018348624,0.0,0.8956422018348624,0.8956422018348624,0.6534831993378258,2.166929842602531e-05,0.015476556327520243,,,0.0032649501008336626
ours,local_var_topk_012,local_var_topk,2,0.8950688073394495,0.0063073394495412605,0.8950688073394495,0.8950688073394495,0.5,2.1669298e-05,0.015476556327520243,,,1.2672778e-05
ours,local_var_topk_007,local_var_topk,2,0.8944954128440368,0.009174311926605505,0.8996559633027523,0.8893348623853211,0.653483199338,1.0834649e-05,0.015476556327520243,,,2.5345556e-05
ours,coord_03_train_grad_clip_017,coord:train.grad_clip,2,0.8942087155963303,0.009461009174311918,0.8962155963302753,0.8922018348623854,0.8874671568771483,2.166929842602531e-05,0.015476556327520243,,,0.001
ours,coord_01_train_lr_005,coord:train.lr,2,0.8939220183486238,0.0017201834862385357,0.8939220183486238,0.8939220183486238,1.0,2.6527690644866382e-05,0.01,,,0.001
ours,coord_03_train_grad_clip_019,coord:train.grad_clip,2,0.8939220183486238,0.005160550458715607,0.8939220183486238,0.8939220183486238,1.2514972774873965,2.166929842602531e-05,0.015476556327520243,,,0.001
ours,local_var_topk_000,local_var_topk,2,0.8939220183486238,0.007454128440366969,0.8939220183486238,0.8939220183486238,0.5,1.0834649e-05,0.015476556327520243,,,1e-05
ours,coord_03_train_grad_clip_020,coord:train.grad_clip,2,0.893348623853211,0.008027522935779796,0.893348623853211,0.893348623853211,1.7219177691942897,2.166929842602531e-05,0.015476556327520243,,,0.001
ours,coord_04_method_ours_lambda_align_007,coord:method.ours.lambda_align,2,0.893348623853211,0.010321100917431214,0.893348623853211,0.893348623853211,0.6534831993378258,2.166929842602531e-05,0.015476556327520243,,,0.00034819237895551436
ours,local_var_topk_020,local_var_topk,2,0.893348623853211,0.005733944954128489,0.893348623853211,0.893348623853211,0.953483199338,4.3338597e-05,0.015476556327520243,,,1e-05
ours,local_var_topk_009,local_var_topk,2,0.8924885321100917,0.018061926605504597,0.8927752293577982,0.8922018348623854,0.5,2.1669298e-05,0.015476556327520243,,,1e-05
ours,coord_03_train_grad_clip_022,coord:train.grad_clip,2,0.8922018348623852,0.010321100917431159,0.8922018348623852,0.8922018348623852,0.5039966201068447,2.166929842602531e-05,0.015476556327520243,,,0.001
ours,coord_02_train_weight_decay_000,coord:train.weight_decay,2,0.8916284403669725,0.0017201834862385357,0.8916284403669725,0.8916284403669725,1.0,2.166929842602531e-05,0.03963349773650037,,,0.001
ours,local_var_topk_017,local_var_topk,2,0.8913417431192661,0.0100344036697248,0.8939220183486238,0.8887614678899083,0.953483199338,2.1669298e-05,0.015476556327520243,,,2.5345556e-05
ours,coord_04_method_ours_lambda_align_017,coord:method.ours.lambda_align,2,0.8910550458715596,0.025229357798165097,0.8910550458715596,0.8910550458715596,0.6534831993378258,2.166929842602531e-05,0.015476556327520243,,,0.0007644940430316359
ours,local_var_topk_005,local_var_topk,2,0.8904816513761469,0.013188073394495403,0.8904816513761469,0.8904816513761469,0.953483199338,1.0834649e-05,0.015476556327520243,,,1.2672778e-05
ours,coord_01_train_lr_008,coord:train.lr,2,0.8899082568807339,0.0011467889908256534,0.8899082568807339,0.8899082568807339,1.0,1.595254205679734e-05,0.01,,,0.001
ours,coord_01_train_lr_022,coord:train.lr,2,0.8899082568807339,0.008027522935779796,0.8904816513761469,0.8893348623853211,1.0,5.8067523497474675e-06,0.01,,,0.001
ours,coord_02_train_weight_decay_003,coord:train.weight_decay,2,0.8899082568807339,0.011467889908256867,0.8899082568807339,0.8899082568807339,1.0,2.166929842602531e-05,0.041458676361109024,,,0.001
ours,coord_04_method_ours_lambda_align_022,coord:method.ours.lambda_align,2,0.8881880733944953,0.014334862385321057,0.8881880733944953,0.8881880733944953,0.6534831993378258,2.166929842602531e-05,0.015476556327520243,,,0.00048194170287499914
ours,coord_03_train_grad_clip_008,coord:train.grad_clip,2,0.8864678899082569,0.010321100917431214,0.8881880733944953,0.8847477064220184,1.1089774084038875,2.166929842602531e-05,0.015476556327520243,,,0.001
ours,coord_02_train_weight_decay_020,coord:train.weight_decay,2,0.885894495412844,0.0051605504587155515,0.885894495412844,0.885894495412844,1.0,2.166929842602531e-05,0.04283921792436148,,,0.001
ours,local_var_topk_026,local_var_topk,2,0.8841743119266054,0.008027522935779852,0.8876146788990826,0.8807339449541285,0.953483199338,4.3338597e-05,0.015476556327520243,,,2.5345556e-05
ours,coord_01_train_lr_014,coord:train.lr,2,0.8838876146788991,0.010607798165137572,0.8876146788990826,0.8801605504587156,1.0,7.050310524431253e-05,0.01,,,0.001
ours,coord_01_train_lr_001,coord:train.lr,2,0.8830275229357798,0.004587155963302725,0.8830275229357798,0.8830275229357798,1.0,6.093904653635503e-06,0.01,,,0.001
ours,coord_03_train_grad_clip_021,coord:train.grad_clip,2,0.882454128440367,0.015481651376146766,0.8990825688073394,0.8658256880733946,0.5039649001674528,2.166929842602531e-05,0.015476556327520243,,,0.001
ours,coord_04_method_ours_lambda_align_013,coord:method.ours.lambda_align,2,0.8818807339449541,0.030963302752293587,0.8818807339449541,0.8818807339449541,0.6534831993378258,2.166929842602531e-05,0.015476556327520243,,,1.4182218091223143e-05
ours,coord_02_train_weight_decay_013,coord:train.weight_decay,2,0.8813073394495412,0.009747706422018332,0.8813073394495412,0.8813073394495412,1.0,2.166929842602531e-05,0.047961469886517984,,,0.001
ours,local_var_topk_010,local_var_topk,2,0.8807339449541285,0.009174311926605505,0.8807339449541285,0.8807339449541285,0.653483199338,2.1669298e-05,0.015476556327520243,,,1e-05
ours,local_var_topk_019,local_var_topk,2,0.8793004587155963,0.010034403669724745,0.8801605504587156,0.878440366972477,0.653483199338,4.3338597e-05,0.015476556327520243,,,1e-05
ours,coord_01_train_lr_006,coord:train.lr,2,0.8784403669724771,0.037844036697247674,0.8784403669724771,0.8784403669724771,1.0,4.2333466349297045e-05,0.01,,,0.001
ours,coord_04_method_ours_lambda_align_019,coord:method.ours.lambda_align,2,0.8781536697247707,0.010607798165137627,0.8881880733944953,0.8681192660550459,0.6534831993378258,2.166929842602531e-05,0.015476556327520243,,,0.0008349754890412005
ours,coord_01_train_lr_016,coord:train.lr,2,0.8778669724770642,0.02465596330275227,0.8778669724770642,0.8778669724770642,1.0,3.5435247698053836e-05,0.01,,,0.001
ours,coord_04_method_ours_lambda_align_008,coord:method.ours.lambda_align,2,0.8724197247706422,0.024369266055045857,0.8818807339449541,0.8629587155963303,0.6534831993378258,2.166929842602531e-05,0.015476556327520243,,,0.00013289491787351013
ours,coord_01_train_lr_010,coord:train.lr,2,0.871559633027523,0.030963302752293587,0.8727064220183487,0.8704128440366973,1.0,2.521629284502662e-05,0.01,,,0.001
ours,local_var_topk_024,local_var_topk,2,0.8712729357798166,0.003153669724770658,0.8715596330275229,0.8709862385321101,0.5,4.3338597e-05,0.015476556327520243,,,2.5345556e-05
ours,local_var_topk_021,local_var_topk,2,0.8706995412844036,0.014621559633027525,0.8876146788990826,0.8537844036697249,0.5,4.3338597e-05,0.015476556327520243,,,1.2672778e-05
ours,local_var_topk_025,local_var_topk,2,0.8672591743119266,0.015768348623853234,0.8922018348623852,0.8423165137614679,0.653483199338,4.3338597e-05,0.015476556327520243,,,2.5345556e-05
ours,local_var_topk_022,local_var_topk,2,0.8663990825688073,0.04300458715596328,0.8663990825688073,0.8663990825688073,0.653483199338,4.3338597e-05,0.015476556327520243,,,1.2672778e-05
ours,coord_01_train_lr_003,coord:train.lr,2,0.8635321100917431,0.022935779816513735,0.8635321100917431,0.8635321100917431,1.0,5.7311085087922365e-05,0.01,,,0.001
ours,local_var_topk_018,local_var_topk,2,0.8629587155963303,0.02924311926605505,0.8629587155963303,0.8629587155963303,0.5,4.3338597e-05,0.015476556327520243,,,1e-05
ours,local_var_topk_023,local_var_topk,2,0.8612385321100917,0.022935779816513735,0.8612385321100917,0.8612385321100917,0.953483199338,4.3338597e-05,0.015476556327520243,,,1.2672778e-05
ours,coord_01_train_lr_013,coord:train.lr,2,0.8520642201834863,0.03211009174311924,0.8520642201834863,0.8520642201834863,1.0,5.4846116356886335e-05,0.01,,,0.001
ours,coord_04_method_ours_lambda_align_020,coord:method.ours.lambda_align,2,0.8208142201834863,0.07826834862385323,0.8744266055045872,0.7672018348623854,0.6534831993378258,2.166929842602531e-05,0.015476556327520243,,,1.0626972866350665e-05
ours,coord_01_train_lr_021,coord:train.lr,2,0.7436926605504587,0.0665137614678899,0.7838302752293578,0.7035550458715596,1.0,0.00010264941086557266,0.01,,,0.001
ours,coord_01_train_lr_002,coord:train.lr,2,0.5091743119266054,0.0,0.5091743119266054,0.5091743119266054,1.0,0.0030628992009764716,0.01,,,0.001
ours,coord_01_train_lr_004,coord:train.lr,2,0.5091743119266054,0.0,0.5091743119266054,0.5091743119266054,1.0,0.00021585440778054102,0.01,,,0.001
ours,coord_01_train_lr_009,coord:train.lr,2,0.5091743119266054,0.0,0.5091743119266054,0.5091743119266054,1.0,0.00033486107247024106,0.01,,,0.001
ours,coord_01_train_lr_011,coord:train.lr,2,0.5091743119266054,0.0,0.5091743119266054,0.5091743119266054,1.0,0.0006460890536753747,0.01,,,0.001
ours,coord_01_train_lr_012,coord:train.lr,2,0.5091743119266054,0.0,0.5091743119266054,0.5091743119266054,1.0,0.0010668405339417924,0.01,,,0.001
ours,coord_01_train_lr_015,coord:train.lr,2,0.5091743119266054,0.0,0.5091743119266054,0.5091743119266054,1.0,0.00048053259769495726,0.01,,,0.001
ours,coord_01_train_lr_017,coord:train.lr,2,0.5091743119266054,0.0,0.5091743119266054,0.5091743119266054,1.0,0.0015122249813889564,0.01,,,0.001
ours,coord_01_train_lr_018,coord:train.lr,2,0.5091743119266054,0.0,0.5091743119266054,0.5091743119266054,1.0,0.0017708691511825342,0.01,,,0.001
ours,coord_01_train_lr_020,coord:train.lr,2,0.5091743119266054,0.0,0.5091743119266054,0.5091743119266054,1.0,0.0004451561434752597,0.01,,,0.001
